"ds","polygon1_id","polygon1_name","latitude1","longitude1","polygon2_id","polygon2_name","latitude2","longitude2","metric_value","metric_name"
"2024-11-08","463167797558589","taiwan","24.0","121.0","711084376012350","vietnam","14.016666666667","107.9","5233","travel counts"
"2024-11-08","433497307408292","thailand","15.0","101.0","711084376012350","vietnam","14.016666666667","107.9","5397","travel counts"
"2024-11-08","642311629554632","cambodia","12.733333","105.666667","711084376012350","vietnam","14.016666666667","107.9","9511","travel counts"
"2024-11-08","1246147782210951","australia","-25.0","135.0","711084376012350","vietnam","14.016666666667","107.9","1754","travel counts"
"2024-11-08","365511357395737","laos","19.366667","102.566667","711084376012350","vietnam","14.016666666667","107.9","5000","travel counts"
"2024-11-08","376031519676735","bangladesh","24.016667","89.866667","711084376012350","vietnam","14.016666666667","107.9","1245","travel counts"
"2024-11-08","937148070010051","united states","40.0","-100.0","372761139998054","panama","8.616667","-80.366667","1327","travel counts"
"2024-11-08","657349034710714","colombia","3.816667","-73.916667","372761139998054","panama","8.616667","-80.366667","1155","travel counts"
"2024-11-08","2214566348625267","costa rica","10.0","-84.0","372761139998054","panama","8.616667","-80.366667","4162","travel counts"
"2024-11-08","661116984348270","el salvador","13.668889","-88.866111","1212072302300528","guatemala","15.5","-90.25","2484","travel counts"
"2024-11-08","606189189846925","uruguay","-32.733333","-56.65","921744301497079","argentina","-34.0","-64.0","3364","travel counts"
"2024-11-08","345922999375723","bolivia","-17.056869611111","-64.991228611111","921744301497079","argentina","-34.0","-64.0","2491","travel counts"
"2024-11-08","2103842606572854","chile","-31.0","-71.0","921744301497079","argentina","-34.0","-64.0","5903","travel counts"
"2024-11-08","937148070010051","united states","40.0","-100.0","1212072302300528","guatemala","15.5","-90.25","2451","travel counts"
"2024-11-08","427725857796526","paraguay","-23.266667","-58.083333","921744301497079","argentina","-34.0","-64.0","3677","travel counts"
"2024-11-08","376031519676735","bangladesh","24.016667","89.866667","921744301497079","argentina","-34.0","-64.0","1218","travel counts"
"2024-11-08","414218989431133","honduras","14.633333","-86.816667","1212072302300528","guatemala","15.5","-90.25","1052","travel counts"
"2024-11-08","2367165386637842","brazil","-11.0","-53.0","921744301497079","argentina","-34.0","-64.0","5235","travel counts"
